request_id,user_id,exp_count,click_count,conv_count,recent_clicks,avg_click_interval,last_click_gap,click_freq_last_hour
req007636,u8764,2,0,0,0,-1.0,-1.0,0
req007654,u8764,3,0,0,0,-1.0,-1.0,0
req001100,u8765,1,0,0,0,-1.0,-1.0,0
req003856,u8765,2,0,0,0,-1.0,-1.0,0
req006528,u8765,3,0,0,0,-1.0,-1.0,0
req006059,u8768,1,0,0,0,-1.0,-1.0,0
req003752,u8769,1,0,0,0,-1.0,-1.0,0
req007766,u8769,2,0,0,0,-1.0,-1.0,0
req000451,u8770,1,1,0,0,-1.0,-1.0,0
req003688,u8770,2,1,0,1,3237.0,3237.0,1
req005725,u8770,3,1,0,1,5274.0,5274.0,0
req004355,u8772,1,0,0,0,-1.0,-1.0,0
req005171,u8772,2,0,0,0,-1.0,-1.0,0
req007694,u8774,1,0,0,0,-1.0,-1.0,0
req009425,u8774,2,0,0,0,-1.0,-1.0,0
req000788,u8775,1,0,0,0,-1.0,-1.0,0
req001892,u8775,2,0,0,0,-1.0,-1.0,0
req009110,u8775,3,0,0,0,-1.0,-1.0,0
req008076,u8776,1,0,0,0,-1.0,-1.0,0
req009199,u8777,1,0,0,0,-1.0,-1.0,0
req000044,u8779,1,0,0,0,-1.0,-1.0,0
req004615,u8779,2,0,0,0,-1.0,-1.0,0
req005389,u8779,3,0,0,0,-1.0,-1.0,0
req005591,u8779,4,0,0,0,-1.0,-1.0,0
req005437,u8780,1,1,0,0,-1.0,-1.0,0
req003329,u8784,1,1,0,0,-1.0,-1.0,0
req006743,u8784,2,1,0,1,3414.0,3414.0,1
req005039,u8785,1,0,0,0,-1.0,-1.0,0
req004520,u8786,1,0,0,0,-1.0,-1.0,0
req006239,u8788,1,0,0,0,-1.0,-1.0,0
req007087,u8789,1,0,0,0,-1.0,-1.0,0
req004450,u8790,1,0,0,0,-1.0,-1.0,0
req002760,u8791,1,0,0,0,-1.0,-1.0,0
req006438,u8791,2,0,0,0,-1.0,-1.0,0
req006947,u8791,3,0,0,0,-1.0,-1.0,0
req003789,u8792,1,0,0,0,-1.0,-1.0,0
req003806,u8792,2,0,0,0,-1.0,-1.0,0
req006400,u8792,3,0,0,0,-1.0,-1.0,0
req006522,u8792,4,0,0,0,-1.0,-1.0,0
req006990,u8792,5,0,0,0,-1.0,-1.0,0
req008702,u8793,1,0,0,0,-1.0,-1.0,0
req005109,u8794,1,0,0,0,-1.0,-1.0,0
req006503,u8795,1,0,0,0,-1.0,-1.0,0
req004766,u8798,1,0,0,0,-1.0,-1.0,0
req008187,u8798,2,0,0,0,-1.0,-1.0,0
req003927,u8799,1,0,0,0,-1.0,-1.0,0
req005464,u8802,1,0,0,0,-1.0,-1.0,0
req002979,u8803,1,0,0,0,-1.0,-1.0,0
req007867,u8804,1,0,0,0,-1.0,-1.0,0
req001169,u8805,1,0,0,0,-1.0,-1.0,0
req003307,u8806,1,0,0,0,-1.0,-1.0,0
req004588,u8806,2,0,0,0,-1.0,-1.0,0
req008616,u8806,3,0,0,0,-1.0,-1.0,0
req002690,u8807,1,0,0,0,-1.0,-1.0,0
req008212,u8807,2,0,0,0,-1.0,-1.0,0
req008260,u8808,1,0,0,0,-1.0,-1.0,0
req006376,u8809,1,0,0,0,-1.0,-1.0,0
req000291,u8810,1,0,0,0,-1.0,-1.0,0
req000283,u8811,1,0,0,0,-1.0,-1.0,0
req002789,u8812,1,1,0,0,-1.0,-1.0,0
req002936,u8812,2,2,0,1,147.0,147.0,1
req006144,u8812,3,2,0,2,3281.5,3208.0,2
req000210,u8815,1,0,0,0,-1.0,-1.0,0
req009881,u8815,2,0,0,0,-1.0,-1.0,0
req006941,u8819,1,0,0,0,-1.0,-1.0,0
req000110,u8821,1,0,0,0,-1.0,-1.0,0
req000737,u8821,2,0,0,0,-1.0,-1.0,0
req005065,u8822,1,0,0,0,-1.0,-1.0,0
req006734,u8822,2,0,0,0,-1.0,-1.0,0
req000642,u8824,1,0,0,0,-1.0,-1.0,0
req002268,u8825,1,1,0,0,-1.0,-1.0,0
req004114,u8826,1,0,0,0,-1.0,-1.0,0
req005346,u8826,2,0,0,0,-1.0,-1.0,0
req007991,u8826,3,0,0,0,-1.0,-1.0,0
req006750,u8827,1,0,0,0,-1.0,-1.0,0
req007511,u8828,1,0,0,0,-1.0,-1.0,0
req001960,u8829,1,0,0,0,-1.0,-1.0,0
req003816,u8834,1,0,0,0,-1.0,-1.0,0
req006661,u8834,2,0,0,0,-1.0,-1.0,0
req008927,u8834,3,0,0,0,-1.0,-1.0,0
req002067,u8836,1,0,0,0,-1.0,-1.0,0
req000673,u8837,1,0,0,0,-1.0,-1.0,0
req008583,u8837,2,0,0,0,-1.0,-1.0,0
req005135,u8838,1,0,0,0,-1.0,-1.0,0
req000612,u8839,1,0,0,0,-1.0,-1.0,0
req002143,u8839,2,1,0,0,-1.0,-1.0,0
req008007,u8840,1,0,0,0,-1.0,-1.0,0
req009677,u8841,1,0,0,0,-1.0,-1.0,0
req003620,u8842,1,0,0,0,-1.0,-1.0,0
req000912,u8844,1,1,0,0,-1.0,-1.0,0
req003999,u8845,1,0,0,0,-1.0,-1.0,0
req004116,u8845,2,0,0,0,-1.0,-1.0,0
req007207,u8845,3,0,0,0,-1.0,-1.0,0
req005712,u8846,1,0,0,0,-1.0,-1.0,0
req006407,u8847,1,0,0,0,-1.0,-1.0,0
req002429,u8849,1,0,0,0,-1.0,-1.0,0
req001436,u8850,1,0,0,0,-1.0,-1.0,0
req006322,u8850,2,0,0,0,-1.0,-1.0,0
req005505,u8851,1,0,0,0,-1.0,-1.0,0
req001593,u8854,1,0,0,0,-1.0,-1.0,0
req002394,u8854,2,1,0,0,-1.0,-1.0,0
req006428,u8854,3,1,0,1,4034.0,4034.0,0
req000859,u8857,1,0,0,0,-1.0,-1.0,0
req008973,u8860,1,0,0,0,-1.0,-1.0,0
req009932,u8860,2,0,0,0,-1.0,-1.0,0
req008052,u8862,1,1,0,0,-1.0,-1.0,0
req009790,u8862,2,1,0,1,1738.0,1738.0,1
req008986,u8864,1,0,0,0,-1.0,-1.0,0
req009515,u8865,1,0,0,0,-1.0,-1.0,0
req003199,u8866,1,0,0,0,-1.0,-1.0,0
req000340,u8868,1,0,0,0,-1.0,-1.0,0
req000450,u8869,1,0,0,0,-1.0,-1.0,0
req003866,u8871,1,0,0,0,-1.0,-1.0,0
req005954,u8871,2,0,0,0,-1.0,-1.0,0
req002481,u8872,1,1,0,0,-1.0,-1.0,0
req009636,u8872,2,1,0,1,7155.0,7155.0,0
req002520,u8873,1,0,0,0,-1.0,-1.0,0
req004164,u8874,1,0,0,0,-1.0,-1.0,0
req009161,u8874,2,0,0,0,-1.0,-1.0,0
req005545,u8877,1,0,0,0,-1.0,-1.0,0
req006434,u8877,2,0,0,0,-1.0,-1.0,0
req009663,u8877,3,0,0,0,-1.0,-1.0,0
req002551,u8878,1,0,0,0,-1.0,-1.0,0
req007338,u8878,2,0,0,0,-1.0,-1.0,0
req008050,u8878,3,0,0,0,-1.0,-1.0,0
req008139,u8878,4,0,0,0,-1.0,-1.0,0
req006375,u8879,1,0,0,0,-1.0,-1.0,0
req009345,u8880,1,0,0,0,-1.0,-1.0,0
req004365,u8881,1,0,0,0,-1.0,-1.0,0
req003993,u8884,1,0,0,0,-1.0,-1.0,0
req003790,u8885,1,0,0,0,-1.0,-1.0,0
req006229,u8886,1,1,0,0,-1.0,-1.0,0
req007941,u8886,2,1,0,1,1712.0,1712.0,1
req008433,u8887,1,0,0,0,-1.0,-1.0,0
req008923,u8887,2,0,0,0,-1.0,-1.0,0
req009556,u8888,1,0,0,0,-1.0,-1.0,0
req004326,u8890,1,0,0,0,-1.0,-1.0,0
req005744,u8890,2,0,0,0,-1.0,-1.0,0
req005602,u8892,1,0,0,0,-1.0,-1.0,0
req007345,u8892,2,0,0,0,-1.0,-1.0,0
req001414,u8893,1,1,0,0,-1.0,-1.0,0
req004330,u8894,1,0,0,0,-1.0,-1.0,0
req008010,u8894,2,0,0,0,-1.0,-1.0,0
req003859,u8895,1,0,0,0,-1.0,-1.0,0
req007913,u8895,2,0,0,0,-1.0,-1.0,0
req000988,u8898,1,0,0,0,-1.0,-1.0,0
req004298,u8899,1,0,0,0,-1.0,-1.0,0
req007078,u8899,2,0,0,0,-1.0,-1.0,0
req008691,u8901,1,0,0,0,-1.0,-1.0,0
req002355,u8904,1,0,0,0,-1.0,-1.0,0
req004590,u8904,2,0,0,0,-1.0,-1.0,0
req002539,u8905,1,0,0,0,-1.0,-1.0,0
req005050,u8905,2,0,0,0,-1.0,-1.0,0
req000171,u8906,1,0,0,0,-1.0,-1.0,0
req006616,u8906,2,0,0,0,-1.0,-1.0,0
req007446,u8906,3,0,0,0,-1.0,-1.0,0
req009119,u8908,1,0,0,0,-1.0,-1.0,0
req009333,u8910,1,0,0,0,-1.0,-1.0,0
req005237,u8911,1,0,0,0,-1.0,-1.0,0
req003068,u8912,1,0,0,0,-1.0,-1.0,0
req008959,u8912,2,0,0,0,-1.0,-1.0,0
req000779,u8915,1,0,0,0,-1.0,-1.0,0
req004891,u8915,2,0,0,0,-1.0,-1.0,0
req006453,u8915,3,0,0,0,-1.0,-1.0,0
req009478,u8916,1,0,0,0,-1.0,-1.0,0
req005347,u8917,1,0,0,0,-1.0,-1.0,0
req002082,u8918,1,0,0,0,-1.0,-1.0,0
req005616,u8918,2,1,0,0,-1.0,-1.0,0
req001118,u8919,1,0,0,0,-1.0,-1.0,0
req006420,u8920,1,0,0,0,-1.0,-1.0,0
req006069,u8921,1,1,0,0,-1.0,-1.0,0
req007774,u8921,2,1,0,1,1705.0,1705.0,1
req008549,u8921,3,2,1,1,2480.0,2480.0,1
req002747,u8922,1,0,0,0,-1.0,-1.0,0
req007763,u8922,2,0,0,0,-1.0,-1.0,0
req009514,u8922,3,0,0,0,-1.0,-1.0,0
req009621,u8922,4,0,0,0,-1.0,-1.0,0
req007761,u8924,1,0,0,0,-1.0,-1.0,0
req001735,u8925,1,0,0,0,-1.0,-1.0,0
req003550,u8925,2,0,0,0,-1.0,-1.0,0
req005277,u8925,3,0,0,0,-1.0,-1.0,0
req009297,u8927,1,0,0,0,-1.0,-1.0,0
req003594,u8929,1,0,0,0,-1.0,-1.0,0
req003311,u8930,1,1,0,0,-1.0,-1.0,0
req005473,u8930,2,1,0,1,2162.0,2162.0,1
req005953,u8930,3,1,0,1,2642.0,2642.0,1
req009421,u8931,1,1,0,0,-1.0,-1.0,0
req003530,u8933,1,0,0,0,-1.0,-1.0,0
req007662,u8935,1,0,0,0,-1.0,-1.0,0
req003035,u8936,1,0,0,0,-1.0,-1.0,0
req003001,u8937,1,0,0,0,-1.0,-1.0,0
req001052,u8939,1,0,0,0,-1.0,-1.0,0
req008865,u8940,1,0,0,0,-1.0,-1.0,0
req001479,u8942,1,0,0,0,-1.0,-1.0,0
req002146,u8942,2,0,0,0,-1.0,-1.0,0
req009570,u8943,1,0,0,0,-1.0,-1.0,0
req004359,u8944,1,0,0,0,-1.0,-1.0,0
req007751,u8944,2,0,0,0,-1.0,-1.0,0
req002559,u8945,1,0,0,0,-1.0,-1.0,0
req007619,u8945,2,0,0,0,-1.0,-1.0,0
req003260,u8946,1,0,0,0,-1.0,-1.0,0
req008422,u8946,2,0,0,0,-1.0,-1.0,0
req004505,u8947,1,0,0,0,-1.0,-1.0,0
req005067,u8947,2,0,0,0,-1.0,-1.0,0
req004086,u8949,1,0,0,0,-1.0,-1.0,0
req005541,u8950,1,0,0,0,-1.0,-1.0,0
req007402,u8950,2,0,0,0,-1.0,-1.0,0
req008916,u8951,1,0,0,0,-1.0,-1.0,0
req003060,u8953,1,0,0,0,-1.0,-1.0,0
req001608,u8954,1,0,0,0,-1.0,-1.0,0
req003948,u8954,2,0,0,0,-1.0,-1.0,0
req004557,u8954,3,0,0,0,-1.0,-1.0,0
req005273,u8956,1,0,0,0,-1.0,-1.0,0
req005720,u8957,1,1,0,0,-1.0,-1.0,0
req008829,u8957,2,1,0,1,3109.0,3109.0,1
req003768,u8958,1,0,0,0,-1.0,-1.0,0
req009037,u8958,2,0,0,0,-1.0,-1.0,0
req009324,u8958,3,1,0,0,-1.0,-1.0,0
req004536,u8959,1,0,0,0,-1.0,-1.0,0
req005532,u8959,2,0,0,0,-1.0,-1.0,0
req009817,u8959,3,0,0,0,-1.0,-1.0,0
req000620,u8960,1,0,0,0,-1.0,-1.0,0
req001534,u8960,2,0,0,0,-1.0,-1.0,0
req001024,u8962,1,0,0,0,-1.0,-1.0,0
req004425,u8962,2,0,0,0,-1.0,-1.0,0
req003819,u8963,1,0,0,0,-1.0,-1.0,0
req004940,u8963,2,0,0,0,-1.0,-1.0,0
req007755,u8963,3,0,0,0,-1.0,-1.0,0
req007261,u8965,1,0,0,0,-1.0,-1.0,0
req007583,u8965,2,0,0,0,-1.0,-1.0,0
req005830,u8966,1,1,0,0,-1.0,-1.0,0
req008439,u8966,2,1,0,1,2609.0,2609.0,1
req001367,u8967,1,0,0,0,-1.0,-1.0,0
req002926,u8967,2,0,0,0,-1.0,-1.0,0
req003981,u8968,1,0,0,0,-1.0,-1.0,0
req008776,u8969,1,0,0,0,-1.0,-1.0,0
req007974,u8970,1,0,0,0,-1.0,-1.0,0
req008667,u8972,1,0,0,0,-1.0,-1.0,0
req004819,u8973,1,0,0,0,-1.0,-1.0,0
req007167,u8973,2,0,0,0,-1.0,-1.0,0
req004743,u8974,1,0,0,0,-1.0,-1.0,0
req007109,u8975,1,0,0,0,-1.0,-1.0,0
req001201,u8976,1,1,0,0,-1.0,-1.0,0
req000699,u8977,1,0,0,0,-1.0,-1.0,0
req001389,u8977,2,0,0,0,-1.0,-1.0,0
req006170,u8977,3,0,0,0,-1.0,-1.0,0
req006392,u8977,4,0,0,0,-1.0,-1.0,0
req002799,u8981,1,0,0,0,-1.0,-1.0,0
req005506,u8981,2,0,0,0,-1.0,-1.0,0
req002239,u8985,1,0,0,0,-1.0,-1.0,0
req007882,u8985,2,0,0,0,-1.0,-1.0,0
req006883,u8988,1,1,1,0,-1.0,-1.0,0
req007394,u8989,1,0,0,0,-1.0,-1.0,0
req002770,u8990,1,0,0,0,-1.0,-1.0,0
req006001,u8991,1,0,0,0,-1.0,-1.0,0
req007253,u8995,1,0,0,0,-1.0,-1.0,0
req009633,u8995,2,0,0,0,-1.0,-1.0,0
req009802,u8995,3,0,0,0,-1.0,-1.0,0
req009373,u8996,1,0,0,0,-1.0,-1.0,0
req003137,u8997,1,0,0,0,-1.0,-1.0,0
req005349,u8997,2,0,0,0,-1.0,-1.0,0
req007189,u8997,3,0,0,0,-1.0,-1.0,0
req009003,u8997,4,0,0,0,-1.0,-1.0,0
req004769,u8998,1,0,0,0,-1.0,-1.0,0
req005444,u8998,2,0,0,0,-1.0,-1.0,0
req000343,u8999,1,1,0,0,-1.0,-1.0,0
req002363,u8999,2,1,0,1,2020.0,2020.0,1
req009290,u9000,1,1,0,0,-1.0,-1.0,0
req002665,u9002,1,0,0,0,-1.0,-1.0,0
req006649,u9002,2,0,0,0,-1.0,-1.0,0
req006684,u9002,3,0,0,0,-1.0,-1.0,0
req003518,u9003,1,0,0,0,-1.0,-1.0,0
req003645,u9003,2,0,0,0,-1.0,-1.0,0
req008275,u9003,3,0,0,0,-1.0,-1.0,0
req002020,u9004,1,0,0,0,-1.0,-1.0,0
req007224,u9005,1,0,0,0,-1.0,-1.0,0
req008728,u9006,1,1,1,0,-1.0,-1.0,0
req009405,u9006,2,1,1,1,677.0,677.0,1
req006718,u9008,1,0,0,0,-1.0,-1.0,0
req005858,u9012,1,0,0,0,-1.0,-1.0,0
req007012,u9012,2,1,0,0,-1.0,-1.0,0
req004075,u9015,1,0,0,0,-1.0,-1.0,0
req009709,u9015,2,0,0,0,-1.0,-1.0,0
req009959,u9016,1,0,0,0,-1.0,-1.0,0
req007475,u9017,1,0,0,0,-1.0,-1.0,0
req002579,u9018,1,0,0,0,-1.0,-1.0,0
req007737,u9018,2,0,0,0,-1.0,-1.0,0
req006113,u9019,1,0,0,0,-1.0,-1.0,0
req003104,u9020,1,0,0,0,-1.0,-1.0,0
req005406,u9022,1,0,0,0,-1.0,-1.0,0
req009365,u9024,1,0,0,0,-1.0,-1.0,0
req003651,u9025,1,1,0,0,-1.0,-1.0,0
req006478,u9028,1,0,0,0,-1.0,-1.0,0
req009328,u9028,2,0,0,0,-1.0,-1.0,0
req004051,u9029,1,0,0,0,-1.0,-1.0,0
req004295,u9030,1,0,0,0,-1.0,-1.0,0
req009807,u9030,2,0,0,0,-1.0,-1.0,0
req005356,u9031,1,0,0,0,-1.0,-1.0,0
req003021,u9032,1,0,0,0,-1.0,-1.0,0
req008253,u9032,2,1,0,0,-1.0,-1.0,0
req003793,u9033,1,0,0,0,-1.0,-1.0,0
req003966,u9033,2,0,0,0,-1.0,-1.0,0
req007839,u9033,3,1,0,0,-1.0,-1.0,0
req003897,u9034,1,0,0,0,-1.0,-1.0,0
req004496,u9034,2,0,0,0,-1.0,-1.0,0
req009764,u9034,3,0,0,0,-1.0,-1.0,0
req007554,u9037,1,1,0,0,-1.0,-1.0,0
req006003,u9039,1,0,0,0,-1.0,-1.0,0
req006066,u9039,2,1,0,0,-1.0,-1.0,0
req002574,u9040,1,0,0,0,-1.0,-1.0,0
req004968,u9040,2,0,0,0,-1.0,-1.0,0
req007719,u9040,3,0,0,0,-1.0,-1.0,0
req005512,u9042,1,0,0,0,-1.0,-1.0,0
req006885,u9045,1,0,0,0,-1.0,-1.0,0
req009925,u9045,2,0,0,0,-1.0,-1.0,0
req002074,u9046,1,0,0,0,-1.0,-1.0,0
req003102,u9047,1,0,0,0,-1.0,-1.0,0
req006641,u9049,1,0,0,0,-1.0,-1.0,0
req009617,u9049,2,0,0,0,-1.0,-1.0,0
req000228,u9050,1,0,0,0,-1.0,-1.0,0
req007848,u9050,2,0,0,0,-1.0,-1.0,0
req008860,u9050,3,1,0,0,-1.0,-1.0,0
req005486,u9052,1,0,0,0,-1.0,-1.0,0
req002903,u9054,1,0,0,0,-1.0,-1.0,0
req004461,u9054,2,0,0,0,-1.0,-1.0,0
req000428,u9055,1,0,0,0,-1.0,-1.0,0
req001468,u9055,2,0,0,0,-1.0,-1.0,0
req008530,u9056,1,0,0,0,-1.0,-1.0,0
req005650,u9058,1,0,0,0,-1.0,-1.0,0
req007807,u9060,1,0,0,0,-1.0,-1.0,0
req004280,u9061,1,0,0,0,-1.0,-1.0,0
req007363,u9064,1,0,0,0,-1.0,-1.0,0
req000547,u9065,1,0,0,0,-1.0,-1.0,0
req004041,u9065,2,0,0,0,-1.0,-1.0,0
req005992,u9066,1,0,0,0,-1.0,-1.0,0
req003554,u9067,1,0,0,0,-1.0,-1.0,0
req007499,u9067,2,0,0,0,-1.0,-1.0,0
req003704,u9068,1,1,0,0,-1.0,-1.0,0
req009276,u9068,2,2,0,1,5572.0,5572.0,0
req004517,u9069,1,0,0,0,-1.0,-1.0,0
req003429,u9070,1,0,0,0,-1.0,-1.0,0
req004091,u9070,2,0,0,0,-1.0,-1.0,0
req000965,u9071,1,0,0,0,-1.0,-1.0,0
req005478,u9071,2,0,0,0,-1.0,-1.0,0
req008795,u9071,3,0,0,0,-1.0,-1.0,0
req004603,u9073,1,0,0,0,-1.0,-1.0,0
req002283,u9074,1,1,0,0,-1.0,-1.0,0
req003267,u9074,2,1,0,1,984.0,984.0,1
req002514,u9075,1,0,0,0,-1.0,-1.0,0
req008900,u9075,2,1,0,0,-1.0,-1.0,0
req005682,u9076,1,0,0,0,-1.0,-1.0,0
req007481,u9076,2,0,0,0,-1.0,-1.0,0
req008417,u9076,3,0,0,0,-1.0,-1.0,0
req003831,u9077,1,0,0,0,-1.0,-1.0,0
req005415,u9077,2,0,0,0,-1.0,-1.0,0
req004987,u9078,1,0,0,0,-1.0,-1.0,0
req006986,u9079,1,0,0,0,-1.0,-1.0,0
req007241,u9079,2,0,0,0,-1.0,-1.0,0
req005362,u9083,1,0,0,0,-1.0,-1.0,0
req001381,u9084,1,0,0,0,-1.0,-1.0,0
req004633,u9084,2,0,0,0,-1.0,-1.0,0
req009794,u9084,3,1,0,0,-1.0,-1.0,0
req003581,u9085,1,0,0,0,-1.0,-1.0,0
req007910,u9087,1,0,0,0,-1.0,-1.0,0
req007026,u9088,1,0,0,0,-1.0,-1.0,0
req007973,u9088,2,0,0,0,-1.0,-1.0,0
req009245,u9090,1,0,0,0,-1.0,-1.0,0
req008552,u9091,1,0,0,0,-1.0,-1.0,0
req001386,u9092,1,0,0,0,-1.0,-1.0,0
req001983,u9093,1,1,0,0,-1.0,-1.0,0
req003014,u9094,1,1,0,0,-1.0,-1.0,0
req009531,u9094,2,1,0,1,6517.0,6517.0,0
req002370,u9095,1,0,0,0,-1.0,-1.0,0
req003687,u9100,1,0,0,0,-1.0,-1.0,0
req003786,u9103,1,0,0,0,-1.0,-1.0,0
req001640,u9106,1,0,0,0,-1.0,-1.0,0
req002023,u9107,1,1,0,0,-1.0,-1.0,0
req003281,u9107,2,2,0,1,1258.0,1258.0,1
req007491,u9107,3,2,0,2,4839.0,4210.0,0
req000579,u9108,1,0,0,0,-1.0,-1.0,0
req001574,u9108,2,0,0,0,-1.0,-1.0,0
req003955,u9108,3,0,0,0,-1.0,-1.0,0
req001030,u9109,1,0,0,0,-1.0,-1.0,0
req004523,u9109,2,0,0,0,-1.0,-1.0,0
req006414,u9109,3,0,0,0,-1.0,-1.0,0
req005144,u9110,1,0,0,0,-1.0,-1.0,0
req005636,u9112,1,0,0,0,-1.0,-1.0,0
req008590,u9112,2,0,0,0,-1.0,-1.0,0
req000918,u9114,1,0,0,0,-1.0,-1.0,0
req006082,u9114,2,0,0,0,-1.0,-1.0,0
req008710,u9114,3,0,0,0,-1.0,-1.0,0
req003772,u9115,1,0,0,0,-1.0,-1.0,0
req002450,u9116,1,0,0,0,-1.0,-1.0,0
req002644,u9116,2,0,0,0,-1.0,-1.0,0
req002736,u9116,3,0,0,0,-1.0,-1.0,0
req000056,u9117,1,0,0,0,-1.0,-1.0,0
req000626,u9117,2,0,0,0,-1.0,-1.0,0
req005642,u9117,3,0,0,0,-1.0,-1.0,0
req005970,u9117,4,0,0,0,-1.0,-1.0,0
req002346,u9119,1,1,0,0,-1.0,-1.0,0
req004345,u9119,2,1,0,1,1999.0,1999.0,1
req005186,u9119,3,1,0,1,2840.0,2840.0,1
req008131,u9119,4,1,0,1,5785.0,5785.0,0
req003740,u9121,1,0,0,0,-1.0,-1.0,0
req005889,u9121,2,0,0,0,-1.0,-1.0,0
req007653,u9121,3,0,0,0,-1.0,-1.0,0
req008799,u9121,4,0,0,0,-1.0,-1.0,0
req001154,u9122,1,0,0,0,-1.0,-1.0,0
req002950,u9122,2,0,0,0,-1.0,-1.0,0
req003970,u9122,3,0,0,0,-1.0,-1.0,0
req003484,u9123,1,0,0,0,-1.0,-1.0,0
req007702,u9123,2,1,1,0,-1.0,-1.0,0
req008519,u9124,1,0,0,0,-1.0,-1.0,0
req007285,u9125,1,0,0,0,-1.0,-1.0,0
req001492,u9126,1,1,0,0,-1.0,-1.0,0
req005563,u9126,2,1,0,1,4071.0,4071.0,0
req005900,u9128,1,0,0,0,-1.0,-1.0,0
req008431,u9128,2,0,0,0,-1.0,-1.0,0
req002963,u9130,1,0,0,0,-1.0,-1.0,0
req006815,u9130,2,0,0,0,-1.0,-1.0,0
req000769,u9132,1,0,0,0,-1.0,-1.0,0
req005063,u9134,1,0,0,0,-1.0,-1.0,0
req009624,u9134,2,1,0,0,-1.0,-1.0,0
req001943,u9136,1,0,0,0,-1.0,-1.0,0
req006671,u9137,1,0,0,0,-1.0,-1.0,0
req007036,u9137,2,0,0,0,-1.0,-1.0,0
req005912,u9138,1,1,0,0,-1.0,-1.0,0
req000226,u9139,1,0,0,0,-1.0,-1.0,0
req009399,u9139,2,0,0,0,-1.0,-1.0,0
req007306,u9141,1,0,0,0,-1.0,-1.0,0
req002306,u9142,1,0,0,0,-1.0,-1.0,0
req006674,u9142,2,0,0,0,-1.0,-1.0,0
req007759,u9143,1,0,0,0,-1.0,-1.0,0
req007911,u9143,2,0,0,0,-1.0,-1.0,0
req008516,u9148,1,0,0,0,-1.0,-1.0,0
req002022,u9156,1,0,0,0,-1.0,-1.0,0
req000726,u9157,1,0,0,0,-1.0,-1.0,0
req002886,u9157,2,0,0,0,-1.0,-1.0,0
req002960,u9160,1,0,0,0,-1.0,-1.0,0
req004638,u9160,2,0,0,0,-1.0,-1.0,0
req002492,u9161,1,0,0,0,-1.0,-1.0,0
req003904,u9163,1,1,1,0,-1.0,-1.0,0
req002897,u9165,1,0,0,0,-1.0,-1.0,0
req003488,u9165,2,0,0,0,-1.0,-1.0,0
req008455,u9165,3,0,0,0,-1.0,-1.0,0
req009956,u9166,1,0,0,0,-1.0,-1.0,0
req008072,u9168,1,0,0,0,-1.0,-1.0,0
req008771,u9169,1,0,0,0,-1.0,-1.0,0
req008757,u9170,1,0,0,0,-1.0,-1.0,0
req006633,u9171,1,0,0,0,-1.0,-1.0,0
req004018,u9173,1,0,0,0,-1.0,-1.0,0
req009827,u9174,1,0,0,0,-1.0,-1.0,0
req002496,u9175,1,0,0,0,-1.0,-1.0,0
req004816,u9177,1,0,0,0,-1.0,-1.0,0
req009035,u9177,2,0,0,0,-1.0,-1.0,0
req007124,u9178,1,1,0,0,-1.0,-1.0,0
req007842,u9179,1,0,0,0,-1.0,-1.0,0
req002004,u9180,1,0,0,0,-1.0,-1.0,0
req002859,u9180,2,0,0,0,-1.0,-1.0,0
req008716,u9180,3,0,0,0,-1.0,-1.0,0
req006157,u9181,1,0,0,0,-1.0,-1.0,0
req006735,u9181,2,0,0,0,-1.0,-1.0,0
req007571,u9181,3,0,0,0,-1.0,-1.0,0
req008779,u9183,1,0,0,0,-1.0,-1.0,0
req009538,u9183,2,0,0,0,-1.0,-1.0,0
req005287,u9185,1,0,0,0,-1.0,-1.0,0
req000825,u9186,1,0,0,0,-1.0,-1.0,0
req009013,u9186,2,0,0,0,-1.0,-1.0,0
req001949,u9187,1,0,0,0,-1.0,-1.0,0
req003017,u9188,1,0,0,0,-1.0,-1.0,0
req001393,u9189,1,0,0,0,-1.0,-1.0,0
req003817,u9190,1,0,0,0,-1.0,-1.0,0
req005324,u9193,1,0,0,0,-1.0,-1.0,0
req006268,u9194,1,0,0,0,-1.0,-1.0,0
req005449,u9195,1,0,0,0,-1.0,-1.0,0
req001026,u9196,1,0,0,0,-1.0,-1.0,0
req009953,u9198,1,0,0,0,-1.0,-1.0,0
req002864,u9200,1,0,0,0,-1.0,-1.0,0
req000412,u9201,1,0,0,0,-1.0,-1.0,0
req003358,u9201,2,0,0,0,-1.0,-1.0,0
req006313,u9201,3,1,0,0,-1.0,-1.0,0
req006820,u9201,4,2,0,1,507.0,507.0,1
req000718,u9202,1,0,0,0,-1.0,-1.0,0
req004198,u9202,2,0,0,0,-1.0,-1.0,0
req007550,u9202,3,0,0,0,-1.0,-1.0,0
req007793,u9203,1,0,0,0,-1.0,-1.0,0
req000728,u9205,1,0,0,0,-1.0,-1.0,0
req001431,u9205,2,1,0,0,-1.0,-1.0,0
req006535,u9206,1,0,0,0,-1.0,-1.0,0
req009248,u9206,2,0,0,0,-1.0,-1.0,0
req001816,u9207,1,0,0,0,-1.0,-1.0,0
req001206,u9208,1,0,0,0,-1.0,-1.0,0
req001359,u9208,2,0,0,0,-1.0,-1.0,0
req007440,u9209,1,0,0,0,-1.0,-1.0,0
req008935,u9210,1,0,0,0,-1.0,-1.0,0
req002769,u9212,1,0,0,0,-1.0,-1.0,0
req003139,u9212,2,0,0,0,-1.0,-1.0,0
req006484,u9212,3,0,0,0,-1.0,-1.0,0
