user_id,age,gender,segment
u8160,27,F,music_lover
u9310,29,M,music_lover
u6762,39,M,traveler
u1220,35,F,music_lover
u3325,36,F,online_shopper
u1818,30,M,traveler
u3345,42,M,online_shopper
u6798,25,M,sports_fan
u9224,20,F,music_lover
u5553,40,F,sports_fan
u2500,29,F,online_shopper
u7658,47,M,traveler
u5911,48,M,sports_fan
u1002,21,F,sports_fan
u5575,47,F,music_lover
u9893,31,F,sports_fan
u7806,24,M,sports_fan
u7248,38,F,sports_fan
u2673,45,F,online_shopper
u5852,30,F,music_lover
u3093,29,M,music_lover
u7444,32,M,music_lover
u8696,19,F,traveler
u1649,39,F,music_lover
u6341,18,F,online_shopper
u2872,23,F,music_lover
u7233,18,F,sports_fan
u1851,36,F,online_shopper
u2807,49,F,sports_fan
u9609,44,F,online_shopper
u9071,27,M,music_lover
u3340,48,F,traveler
u8614,40,M,music_lover
u8089,31,F,online_shopper
u2013,19,F,music_lover
u7171,26,M,online_shopper
u9114,49,F,music_lover
u9165,20,F,online_shopper
u9536,36,F,traveler
u2364,31,M,music_lover
u3821,33,M,music_lover
u5298,24,F,online_shopper
u1043,18,M,sports_fan
u5638,22,M,music_lover
u1370,43,M,traveler
u9061,20,M,online_shopper
u9573,34,F,music_lover
u7983,40,F,music_lover
u6349,43,F,sports_fan
u5888,31,F,traveler
u4014,33,F,online_shopper
u3252,24,F,sports_fan
u4963,26,F,music_lover
u5394,47,M,online_shopper
u4537,24,M,sports_fan
u2713,32,F,traveler
u9907,46,F,traveler
u8522,47,F,traveler
u4979,37,F,online_shopper
u9237,20,M,music_lover
u7598,39,F,music_lover
u9804,33,M,sports_fan
u6892,39,F,music_lover
u5335,35,F,traveler
u1691,24,M,traveler
u4869,48,M,traveler
u4069,34,M,online_shopper
u9016,42,M,music_lover
u6066,35,M,traveler
u3177,20,M,sports_fan
u6937,39,F,music_lover
u5639,28,M,sports_fan
u1792,49,M,sports_fan
u6967,40,F,traveler
u4499,31,F,traveler
u4966,34,F,traveler
u1466,36,M,sports_fan
u3761,39,M,sports_fan
u9645,37,F,traveler
u5111,22,M,online_shopper
u5606,46,F,sports_fan
u1156,45,M,traveler
u4306,20,F,traveler
u1712,33,M,online_shopper
u3573,47,M,traveler
u4326,41,M,traveler
u4045,18,F,online_shopper
u6890,28,M,online_shopper
u3384,27,F,music_lover
u5492,24,M,sports_fan
u5693,33,F,sports_fan
u4393,49,M,music_lover
u7785,19,M,sports_fan
u7240,25,F,music_lover
u7156,32,F,sports_fan
u1764,33,F,traveler
u7940,20,F,online_shopper
u2642,37,M,online_shopper
u4773,19,M,online_shopper
u8429,32,M,sports_fan
u8332,31,F,traveler
u2545,38,F,online_shopper
u3789,26,F,music_lover
u2425,21,F,sports_fan
u8579,40,M,sports_fan
u8215,25,M,traveler
u5664,27,F,sports_fan
u2328,49,F,online_shopper
u9596,34,M,online_shopper
u5071,23,M,music_lover
u1339,22,F,music_lover
u8287,27,F,sports_fan
u8496,43,F,music_lover
u8112,34,M,sports_fan
u6997,33,F,online_shopper
u1842,42,M,traveler
u9794,44,M,online_shopper
u5387,43,F,sports_fan
u9528,40,F,online_shopper
u3710,46,F,online_shopper
u8690,34,F,traveler
u5110,45,M,online_shopper
u8654,35,F,sports_fan
u3063,37,M,music_lover
u1396,43,M,traveler
u7903,26,M,sports_fan
u5632,28,M,sports_fan
u5028,19,M,online_shopper
u3509,31,M,traveler
u9646,32,F,traveler
u8449,18,F,online_shopper
u4673,18,F,music_lover
u5073,26,M,traveler
u3607,29,F,sports_fan
u8561,34,M,music_lover
u8174,32,M,traveler
u5708,21,F,music_lover
u1749,22,F,sports_fan
u1596,31,F,music_lover
u7416,23,F,traveler
u2578,23,F,traveler
u8501,36,M,sports_fan
u4096,40,M,sports_fan
u1203,47,M,music_lover
u6412,41,M,music_lover
u7040,18,F,sports_fan
u3259,46,F,traveler
u6421,26,M,online_shopper
u3008,46,M,online_shopper
u7385,39,F,traveler
u2791,18,F,traveler
u7942,44,M,sports_fan
u1613,42,F,online_shopper
u2921,21,F,traveler
u6824,42,F,traveler
u8420,33,M,traveler
u2526,43,F,music_lover
u7437,45,F,traveler
u8234,22,F,music_lover
u6991,33,F,online_shopper
u8933,39,M,traveler
u8520,31,M,traveler
u9823,26,F,online_shopper
u9420,31,F,sports_fan
u6206,33,M,traveler
u9474,48,M,traveler
u3946,47,F,music_lover
u7472,49,F,online_shopper
u9364,23,F,traveler
u6912,34,M,online_shopper
u2734,18,M,online_shopper
u8448,35,M,traveler
u1393,28,M,online_shopper
u9986,28,M,traveler
u4595,45,M,music_lover
u1883,29,F,sports_fan
u1768,19,M,music_lover
u1913,33,F,sports_fan
u7461,39,M,online_shopper
u3765,27,F,online_shopper
u2435,43,M,sports_fan
u7060,38,F,online_shopper
u3989,31,F,music_lover
u5115,47,F,traveler
u7607,24,M,sports_fan
u1535,25,M,traveler
u4634,43,M,traveler
u6097,27,M,online_shopper
u4904,27,F,online_shopper
u9711,27,M,online_shopper
u6204,31,M,traveler
u8730,36,F,sports_fan
u4057,26,M,music_lover
u5285,34,M,music_lover
u6665,36,F,online_shopper
u2780,19,M,traveler
u9367,32,F,sports_fan
u3128,23,F,sports_fan
u1703,49,F,traveler
u1641,46,F,traveler
u5307,46,M,sports_fan
u4140,45,M,online_shopper
u4217,33,M,traveler
u4307,34,F,music_lover
u9705,41,F,traveler
u3916,45,F,sports_fan
u8092,27,F,music_lover
u2764,29,M,sports_fan
u7400,43,F,sports_fan
u9304,29,M,music_lover
u9308,36,M,traveler
u7259,23,F,sports_fan
u5601,19,M,music_lover
u6352,38,M,sports_fan
u1761,49,M,music_lover
u6735,35,F,online_shopper
u7213,24,M,sports_fan
u4227,48,F,sports_fan
u3431,22,M,music_lover
u8228,41,M,music_lover
u4511,39,M,music_lover
u1934,46,M,music_lover
u2908,25,F,traveler
u2564,29,F,traveler
u6113,42,M,traveler
u8727,40,M,online_shopper
u3866,18,M,sports_fan
u8906,42,F,traveler
u4680,32,M,traveler
u5036,30,M,sports_fan
u5958,42,F,traveler
u9816,27,M,sports_fan
u4881,35,F,online_shopper
u3371,47,F,music_lover
u4324,35,M,online_shopper
u8631,24,M,sports_fan
u4677,32,M,sports_fan
u6201,47,M,traveler
u4084,22,F,traveler
u8452,22,M,music_lover
u2920,18,F,music_lover
u5804,23,M,traveler
u4504,33,F,traveler
u6241,25,M,online_shopper
u7160,21,F,sports_fan
u2622,30,M,online_shopper
u1480,36,F,sports_fan
u2529,27,M,music_lover
u3528,43,F,music_lover
u6101,34,M,sports_fan
u1330,37,M,music_lover
u9979,49,M,sports_fan
u4209,49,M,traveler
u8505,35,F,traveler
u8269,22,F,music_lover
u8553,29,M,music_lover
u7934,43,M,online_shopper
u7651,18,F,music_lover
u5955,42,M,sports_fan
u1964,42,F,sports_fan
u4495,38,F,sports_fan
u6284,18,M,online_shopper
u3976,20,M,traveler
u1727,24,F,sports_fan
u8790,38,F,online_shopper
u1554,28,F,online_shopper
u1901,42,F,music_lover
u7132,37,F,music_lover
u2301,38,M,traveler
u1664,32,F,online_shopper
u1780,20,M,sports_fan
u2608,25,F,online_shopper
u6150,46,F,music_lover
u9163,20,M,online_shopper
u1183,39,M,sports_fan
u5612,40,F,online_shopper
u4828,30,F,traveler
u3767,19,F,traveler
u7550,40,M,traveler
u1805,48,M,music_lover
u7832,20,F,traveler
u7019,36,F,online_shopper
u6841,32,F,sports_fan
u2949,38,M,traveler
u1178,32,M,sports_fan
u8954,37,F,music_lover
u2298,43,F,music_lover
u2006,24,F,music_lover
u4385,20,M,music_lover
u7112,42,M,traveler
u9376,34,F,online_shopper
u6098,47,M,music_lover
u2914,46,F,sports_fan
u6679,45,M,music_lover
u5319,19,M,traveler
u6404,33,M,online_shopper
u7827,28,M,online_shopper
u8227,26,M,traveler
u9558,28,F,online_shopper
u7916,41,M,traveler
u9607,40,F,traveler
u4357,42,F,online_shopper
u2574,22,F,traveler
u5232,30,M,sports_fan
u6738,36,M,traveler
u3046,30,M,music_lover
u4816,19,M,music_lover
u3070,39,F,music_lover
u7533,46,M,music_lover
u7497,19,M,traveler
u6646,25,F,traveler
u4300,22,M,traveler
u2017,28,F,music_lover
u2357,19,F,music_lover
u2738,23,F,music_lover
u4477,39,F,online_shopper
u1825,47,F,online_shopper
u2855,49,M,sports_fan
u6273,41,M,traveler
u7396,29,M,online_shopper
u5258,23,F,traveler
u2989,33,M,traveler
u4912,36,M,sports_fan
u9271,41,F,music_lover
u6026,35,M,traveler
u2697,26,M,music_lover
u7191,39,M,traveler
u8039,34,M,online_shopper
u6457,49,F,online_shopper
u3970,37,F,music_lover
u4497,34,F,music_lover
u5838,20,F,online_shopper
u1487,47,M,music_lover
u8616,32,M,online_shopper
u5620,27,F,music_lover
u5805,39,F,traveler
u9206,48,F,online_shopper
u4631,36,F,traveler
u5105,22,F,online_shopper
u2051,41,M,music_lover
u1576,41,M,music_lover
u1735,30,F,traveler
u9849,42,F,traveler
u1744,45,M,online_shopper
u1937,48,F,sports_fan
u1100,21,M,sports_fan
u5480,31,F,sports_fan
u6560,38,M,sports_fan
u8239,37,M,music_lover
u3955,24,M,traveler
u5790,45,F,sports_fan
u9202,42,F,sports_fan
u4802,23,M,traveler
u5060,28,M,online_shopper
u4823,28,M,online_shopper
u9556,35,F,music_lover
u9850,24,M,online_shopper
u7316,36,M,sports_fan
u3637,41,F,traveler
u2089,20,M,sports_fan
u1839,26,F,traveler
u8785,31,M,music_lover
u9335,34,F,music_lover
u6607,39,M,sports_fan
u2736,44,F,online_shopper
u3298,43,F,online_shopper
u4817,40,F,music_lover
u8031,20,F,traveler
u9334,23,M,traveler
u9919,28,F,music_lover
u2976,30,M,music_lover
u2120,47,F,sports_fan
u2330,43,M,online_shopper
u7094,31,F,online_shopper
u1593,20,M,online_shopper
u8594,26,M,sports_fan
u3696,23,M,music_lover
u2755,28,M,online_shopper
u4230,25,F,sports_fan
u6744,37,M,traveler
u5123,25,F,online_shopper
u3871,38,M,traveler
u2652,32,F,sports_fan
u7542,32,F,online_shopper
u4065,25,F,music_lover
u7604,30,M,online_shopper
u5588,32,F,sports_fan
u9858,33,M,traveler
u8877,46,F,online_shopper
u2399,49,M,sports_fan
u6131,19,M,sports_fan
u3048,47,M,online_shopper
u6615,46,M,sports_fan
u1819,20,F,traveler
u1270,33,F,traveler
u7480,27,M,traveler
u6726,37,M,sports_fan
u2692,18,M,traveler
u2710,22,M,music_lover
u5599,20,M,music_lover
u7487,24,F,music_lover
u8288,49,F,sports_fan
u9228,35,F,online_shopper
u9293,31,F,online_shopper
u5464,31,F,music_lover
u6107,44,F,sports_fan
u7852,31,M,music_lover
u1181,46,M,music_lover
u1384,18,F,traveler
u5932,35,M,sports_fan
u5661,20,F,music_lover
u6765,43,M,traveler
u5260,38,M,sports_fan
u6403,39,M,music_lover
u1087,41,F,online_shopper
u2363,30,M,music_lover
u9045,37,M,online_shopper
u3886,32,F,traveler
u7310,37,M,music_lover
u4390,46,F,traveler
u5175,35,M,traveler
u4584,20,F,music_lover
u3391,36,F,traveler
u7047,49,M,online_shopper
u8589,32,F,music_lover
u2436,49,M,sports_fan
u8536,35,F,online_shopper
u3712,18,M,sports_fan
u3745,35,M,sports_fan
u6931,22,F,online_shopper
u7290,41,M,traveler
u7307,48,F,traveler
u5280,38,M,music_lover
u3166,29,F,sports_fan
u2109,36,F,traveler
u8020,40,M,traveler
u7303,37,F,music_lover
u2505,40,F,sports_fan
u8172,41,M,online_shopper
u3253,36,F,online_shopper
u1591,43,M,sports_fan
u6135,18,M,traveler
u7334,49,M,traveler
u3817,41,M,online_shopper
u4539,39,F,sports_fan
u8242,20,F,traveler
u4995,42,F,music_lover
u1210,18,F,sports_fan
u6367,41,F,sports_fan
u7145,42,M,sports_fan
u4353,43,F,online_shopper
u7764,34,M,online_shopper
u5617,26,M,traveler
u3813,22,F,traveler
u9648,49,M,online_shopper
u7275,22,F,traveler
u1292,28,M,sports_fan
u2795,38,F,online_shopper
u2991,44,F,traveler
u7706,34,F,online_shopper
u3790,33,F,online_shopper
u8139,22,M,online_shopper
u8277,29,M,online_shopper
u8105,31,M,sports_fan
u8570,47,F,sports_fan
u6329,27,M,traveler
u6461,30,M,online_shopper
u4220,32,M,online_shopper
u3260,43,F,sports_fan
u4925,23,M,traveler
u4926,22,M,sports_fan
u3667,49,F,online_shopper
u9687,33,M,music_lover
u5749,23,F,traveler
u2668,46,M,online_shopper
u3499,48,M,music_lover
u3612,45,M,online_shopper
u8203,42,F,traveler
u5573,40,F,traveler
u7631,28,M,traveler
u6973,46,F,music_lover
u2583,38,F,music_lover
u9015,48,F,online_shopper
u3052,49,F,traveler
u5960,43,F,sports_fan
u8297,26,M,sports_fan
u5613,38,M,traveler
u8898,22,F,sports_fan
u7218,28,F,sports_fan
u3188,23,F,traveler
u4321,41,F,online_shopper
u4953,34,M,music_lover
u8620,26,M,sports_fan
u5555,25,M,traveler
u7284,47,F,online_shopper
u1985,24,M,traveler
u6996,49,F,online_shopper
u5943,22,M,sports_fan
u1484,34,F,sports_fan
u3236,40,M,sports_fan
u1486,26,F,sports_fan
u4206,36,M,online_shopper
u9498,29,M,traveler
u1526,49,F,online_shopper
u6340,25,M,music_lover
u9999,33,F,music_lover
u8458,31,M,online_shopper
u5324,31,M,music_lover
u1848,36,F,online_shopper
u7198,45,F,sports_fan
u6279,20,F,online_shopper
u1986,24,F,sports_fan
u9879,23,F,traveler
u6718,47,F,traveler
u4961,22,M,sports_fan
u4371,33,F,online_shopper
u2199,28,M,online_shopper
u5213,40,M,sports_fan
u9878,42,M,music_lover
u7595,18,F,online_shopper
u9296,27,M,sports_fan
u3418,46,F,music_lover
u2054,34,F,music_lover
u4770,48,M,sports_fan
u3047,38,M,online_shopper
u9413,41,F,music_lover
u9546,40,M,music_lover
u8839,24,F,music_lover
u5714,20,M,traveler
u2090,42,M,sports_fan
u2359,22,F,traveler
u1827,44,M,music_lover
u8146,47,F,music_lover
u6086,29,M,sports_fan
u7481,27,M,music_lover
u2342,20,M,sports_fan
u3044,33,F,music_lover
u8084,23,M,sports_fan
u9550,33,M,sports_fan
u7457,41,M,online_shopper
u4016,25,M,online_shopper
u7688,37,M,sports_fan
u3560,46,M,sports_fan
u3167,48,F,music_lover
u5755,37,F,music_lover
u7206,26,M,online_shopper
u3616,47,F,music_lover
u4679,47,M,sports_fan
u1119,30,M,traveler
u2141,43,F,sports_fan
u2256,19,M,sports_fan
u5813,46,F,music_lover
u3510,26,M,music_lover
u8925,46,F,sports_fan
u5204,30,F,music_lover
u1311,31,M,sports_fan
u4510,41,F,sports_fan
u1948,30,M,sports_fan
u2240,36,M,sports_fan
u8370,33,F,online_shopper
u5767,35,M,music_lover
u4843,33,M,sports_fan
u6642,19,M,sports_fan
u6701,18,M,sports_fan
u2812,27,F,music_lover
u7821,42,M,music_lover
u6166,31,M,online_shopper
u7129,34,F,traveler
u1843,35,F,online_shopper
u1877,24,F,sports_fan
u2631,38,F,online_shopper
u2087,46,M,music_lover
u6502,44,M,sports_fan
u9621,34,M,music_lover
u9116,21,M,online_shopper
u3178,29,M,traveler
u2152,39,F,sports_fan
u4508,25,F,sports_fan
u1297,19,M,traveler
u2561,43,M,sports_fan
u2149,45,F,music_lover
u8211,36,F,music_lover
u1990,48,M,online_shopper
u3614,31,M,music_lover
u3202,40,M,online_shopper
u6992,34,M,sports_fan
u9565,40,M,music_lover
u4187,34,F,music_lover
u1124,25,F,music_lover
u4466,23,F,music_lover
u9930,27,F,music_lover
u5120,47,M,sports_fan
u3582,24,M,sports_fan
u7639,19,F,traveler
u1189,32,M,sports_fan
u2369,39,F,sports_fan
u5897,22,F,online_shopper
u1280,20,F,traveler
u8479,26,F,online_shopper
u9170,22,M,online_shopper
u9381,41,M,online_shopper
u3348,37,F,online_shopper
u5780,46,M,sports_fan
u2228,23,M,traveler
u9274,21,F,online_shopper
u2100,21,F,traveler
u5203,42,F,sports_fan
u7007,38,F,traveler
u9510,34,F,traveler
u8471,32,F,sports_fan
u5499,44,M,music_lover
u5626,24,M,online_shopper
u3814,36,F,online_shopper
u7462,28,F,sports_fan
u4806,20,F,traveler
u1067,45,M,sports_fan
u9679,32,M,music_lover
u5497,39,F,traveler
u5161,36,F,music_lover
u3516,34,F,sports_fan
u7704,23,M,sports_fan
u8894,40,F,sports_fan
u9125,48,M,music_lover
u7181,22,F,online_shopper
u4298,30,F,music_lover
u8981,34,F,music_lover
u2538,19,F,music_lover
u5047,35,F,sports_fan
u5608,27,M,music_lover
u9603,41,F,online_shopper
u5043,25,M,music_lover
u6671,25,F,online_shopper
u2712,35,M,traveler
u3722,29,M,online_shopper
u9134,45,M,sports_fan
u3479,38,F,traveler
u5338,22,M,sports_fan
u1130,21,F,sports_fan
u3330,41,F,traveler
u8210,41,M,online_shopper
u4960,45,F,sports_fan
u3240,30,M,online_shopper
u1276,42,M,sports_fan
u9209,21,M,sports_fan
u9478,18,M,traveler
u8018,28,M,traveler
u6550,26,M,online_shopper
u1147,34,F,traveler
u5916,37,M,sports_fan
u3455,28,F,music_lover
u4323,27,M,music_lover
u6248,34,F,music_lover
u8446,20,F,music_lover
u7015,36,M,online_shopper
u9632,49,M,traveler
u7470,40,M,sports_fan
u9861,45,M,music_lover
u7675,20,M,online_shopper
u2291,23,M,online_shopper
u6716,43,F,sports_fan
u1404,37,M,traveler
u7273,23,F,music_lover
u2028,42,F,music_lover
u9094,45,F,online_shopper
u8718,24,F,online_shopper
u1460,18,F,music_lover
u8868,25,M,sports_fan
u1158,33,M,online_shopper
u1325,37,F,online_shopper
u4478,41,M,traveler
u9551,32,F,sports_fan
u2603,36,F,sports_fan
u8251,27,M,online_shopper
u5322,29,F,traveler
u7071,47,F,online_shopper
u7724,22,F,music_lover
u4520,20,M,online_shopper
u9876,45,M,online_shopper
u1725,44,M,online_shopper
u4416,30,M,music_lover
u8307,47,F,traveler
u2445,36,F,traveler
u4116,20,M,sports_fan
u4493,37,M,sports_fan
u2319,20,F,sports_fan
u8412,33,F,online_shopper
u9747,47,M,online_shopper
u7034,29,F,sports_fan
u2739,35,F,music_lover
u8339,46,F,online_shopper
u9448,47,F,music_lover
u8822,39,M,music_lover
u7652,34,F,online_shopper
u4044,38,F,sports_fan
u9219,44,M,traveler
u1996,39,M,traveler
u6250,45,F,traveler
u9868,34,M,music_lover
u1294,34,M,sports_fan
u2307,24,M,online_shopper
u5770,31,M,music_lover
u2558,28,F,online_shopper
u2147,33,M,online_shopper
u3621,39,F,music_lover
u3689,42,M,music_lover
u5576,21,M,sports_fan
u5018,36,M,music_lover
u2789,39,M,online_shopper
u5829,25,M,sports_fan
u3636,22,F,online_shopper
u7933,20,F,sports_fan
u2074,20,M,online_shopper
u8557,34,F,sports_fan
u7641,23,F,music_lover
u4705,27,F,traveler
u8940,40,F,online_shopper
u1876,26,M,online_shopper
u8606,23,F,sports_fan
u4010,41,M,music_lover
u1195,39,M,music_lover
u8880,19,F,sports_fan
u5478,20,M,music_lover
u4448,28,F,music_lover
u4682,32,M,sports_fan
u4693,31,F,online_shopper
u8713,30,M,sports_fan
u8485,34,M,traveler
u5444,38,M,sports_fan
u1895,45,F,sports_fan
u4145,28,F,music_lover
u5785,23,F,online_shopper
u7949,39,F,traveler
u9468,46,F,music_lover
u1444,45,F,music_lover
u7870,19,M,music_lover
u7321,18,F,online_shopper
u1415,40,F,sports_fan
u2248,49,F,sports_fan
u8512,21,F,traveler
u4849,26,M,online_shopper
u4147,28,F,sports_fan
u3276,41,F,traveler
u4475,23,F,online_shopper
u6663,33,M,traveler
u6673,27,M,music_lover
u6776,20,M,sports_fan
u7330,41,F,traveler
u5026,45,M,online_shopper
u8027,27,M,online_shopper
u8480,29,M,online_shopper
u4562,48,M,online_shopper
u9732,18,F,sports_fan
u7003,44,M,music_lover
u8032,42,M,sports_fan
u6515,27,F,sports_fan
u7065,46,F,online_shopper
u8705,42,M,traveler
u8469,49,F,music_lover
u9666,27,M,online_shopper
u6364,41,F,sports_fan
u1681,43,F,music_lover
u5942,21,F,sports_fan
u3870,26,F,traveler
u7719,44,F,traveler
u9801,26,M,traveler
u4669,29,F,traveler
u5672,43,F,music_lover
u7711,28,F,traveler
u5124,38,F,music_lover
u6522,23,F,online_shopper
u2485,49,F,online_shopper
u5361,44,F,online_shopper
u9252,47,F,sports_fan
u3301,24,M,music_lover
u3941,26,M,online_shopper
u1411,28,M,online_shopper
u3007,40,M,online_shopper
u9037,34,F,online_shopper
u4161,49,M,music_lover
u8510,28,M,music_lover
u6796,42,F,sports_fan
u4295,39,M,online_shopper
u1060,35,F,traveler
u1478,43,M,music_lover
u1910,49,M,music_lover
u5904,26,M,sports_fan
u1369,34,M,online_shopper
u6982,38,M,traveler
u3785,42,F,sports_fan
u3012,45,M,online_shopper
u3530,33,M,traveler
u2214,31,F,traveler
u3905,18,M,music_lover
u8423,19,M,traveler
u8291,28,M,traveler
u6889,24,F,music_lover
u9272,27,M,traveler
u6395,29,F,online_shopper
u1821,28,F,online_shopper
u3111,19,F,music_lover
u1702,42,F,music_lover
u1185,31,M,music_lover
u8689,26,F,sports_fan
u6168,44,M,sports_fan
u8121,47,F,traveler
u6005,46,F,sports_fan
u1240,29,M,sports_fan
u5295,27,F,online_shopper
u9824,41,M,online_shopper
u4467,19,F,traveler
u9827,29,M,music_lover
u6111,43,M,online_shopper
u9568,49,F,online_shopper
u2343,20,M,online_shopper
u2956,30,F,sports_fan
u8196,36,F,online_shopper
u8158,41,M,online_shopper
u3688,30,M,music_lover
u1402,41,F,sports_fan
u9859,39,F,music_lover
u3331,33,M,music_lover
u2294,40,M,sports_fan
u8162,18,M,sports_fan
u4827,25,F,sports_fan
u7700,30,F,music_lover
u5407,24,M,traveler
u5876,38,F,music_lover
u5160,38,M,sports_fan
u5311,19,M,music_lover
u6351,30,F,traveler
u1999,29,F,traveler
u7320,34,F,traveler
u8259,48,F,online_shopper
u2796,26,M,music_lover
u6818,27,F,sports_fan
u8821,20,F,music_lover
u8837,45,M,traveler
u4945,44,F,traveler
u2527,38,F,traveler
u5931,28,F,music_lover
u6961,41,F,sports_fan
u4376,29,M,online_shopper
u1798,24,M,traveler
u3635,40,M,sports_fan
u3769,27,M,traveler
u8740,49,F,traveler
u1822,27,M,music_lover
u6698,46,F,online_shopper
u5490,49,F,traveler
u1155,45,F,online_shopper
u1802,43,M,traveler
u5066,46,F,music_lover
u5046,44,M,traveler
u1125,37,F,sports_fan
u5992,27,M,online_shopper
u6951,21,M,sports_fan
u7220,27,M,music_lover
u4055,39,M,sports_fan
u4378,27,F,sports_fan
u1796,21,M,sports_fan
u9314,24,M,online_shopper
u8355,48,M,music_lover
u9439,35,F,traveler
u6929,40,F,online_shopper
u1213,20,M,online_shopper
u1738,41,M,music_lover
u8265,32,F,online_shopper
u4564,22,F,traveler
u8844,47,M,online_shopper
u4860,26,F,sports_fan
u8475,37,F,online_shopper
u5093,29,M,music_lover
u9757,38,M,music_lover
u3312,33,F,online_shopper
u1477,28,M,online_shopper
u8225,34,M,sports_fan
u1104,20,F,online_shopper
u6854,32,F,traveler
u6868,21,F,sports_fan
u6737,49,M,traveler
u5089,26,M,sports_fan
u1777,25,F,traveler
u4492,35,F,traveler
u1366,49,M,traveler
u6862,39,M,traveler
u9578,21,F,online_shopper
u4086,49,F,online_shopper
u1492,44,M,music_lover
u4262,22,M,online_shopper
u6368,43,F,music_lover
u5611,26,M,traveler
u9353,33,F,sports_fan
u9846,21,M,sports_fan
u9171,33,M,online_shopper
u4029,46,F,traveler
u6119,22,M,music_lover
u4277,24,F,music_lover
u3544,28,F,music_lover
u8588,24,M,sports_fan
u2552,23,F,music_lover
u4615,46,M,sports_fan
u3434,36,F,traveler
u3867,34,F,sports_fan
u7692,45,F,traveler
u6882,42,M,online_shopper
u7038,48,F,online_shopper
u5648,23,M,sports_fan
u5011,36,F,online_shopper
u7776,34,F,online_shopper
u5595,29,F,traveler
u7484,29,M,traveler
u4789,30,F,sports_fan
u6914,23,M,sports_fan
u1813,36,F,music_lover
u4891,18,F,music_lover
u6876,30,M,online_shopper
u1284,22,M,online_shopper
u7676,18,M,traveler
u8850,20,F,sports_fan
u4901,20,F,music_lover
u8840,32,F,music_lover
u6561,32,M,sports_fan
u2128,48,F,sports_fan
u3524,39,M,sports_fan
u6016,21,F,music_lover
u9555,25,M,traveler
u3145,20,M,sports_fan
u1657,25,F,online_shopper
u1133,46,M,music_lover
u5301,29,F,traveler
u8094,40,M,sports_fan
u2816,35,M,online_shopper
u1893,45,F,music_lover
u4927,30,F,sports_fan
u3880,47,M,online_shopper
u5735,25,F,sports_fan
u9019,34,M,online_shopper
u1475,26,F,traveler
u3911,24,M,music_lover
u1277,39,F,traveler
u3511,41,M,music_lover
u8059,47,F,music_lover
u9939,42,M,sports_fan
u4921,32,M,traveler
u7932,46,F,music_lover
u2114,41,F,online_shopper
u1245,39,M,sports_fan
u3306,33,F,online_shopper
u6643,37,F,online_shopper
u3495,42,F,online_shopper
u5024,25,F,sports_fan
u7839,41,M,traveler
u7500,33,M,online_shopper
u8005,36,M,online_shopper
u8788,33,F,music_lover
u3427,43,F,sports_fan
u4254,42,M,traveler
u4968,48,F,music_lover
u1032,31,M,traveler
u8828,40,M,online_shopper
u1357,33,M,online_shopper
u7361,18,M,sports_fan
u1969,35,F,online_shopper
u2878,44,M,sports_fan
u6781,35,F,online_shopper
u9185,18,M,online_shopper
u3267,34,F,music_lover
u2868,37,F,online_shopper
u9068,24,M,traveler
u1494,23,F,traveler
u2235,30,F,music_lover
u4861,45,F,music_lover
u6676,24,F,online_shopper
u8396,45,M,music_lover
u3563,49,M,sports_fan
u1027,41,M,music_lover
u5468,25,M,traveler
u6010,29,M,sports_fan
u1193,49,F,traveler
u3377,45,M,music_lover
u9175,45,F,music_lover
u4942,33,M,music_lover
u1359,20,F,online_shopper
u9221,24,M,traveler
u7298,49,F,online_shopper
u7381,23,M,online_shopper
u9417,46,M,online_shopper
u6922,30,M,traveler
u9309,31,M,sports_fan
u9196,30,M,music_lover
u9806,44,F,online_shopper
u4974,25,M,traveler
u8263,36,M,traveler
u2251,31,F,music_lover
u1127,44,M,online_shopper
u1573,42,F,sports_fan
u6757,22,F,music_lover
u7463,35,F,sports_fan
u7653,21,M,online_shopper
u8038,40,F,music_lover
u4213,18,M,online_shopper
u2062,18,F,online_shopper
u6188,45,F,traveler
u2303,26,M,sports_fan
u7863,36,F,sports_fan
u3207,18,M,music_lover
u9369,32,M,online_shopper
u5685,30,F,music_lover
u5033,40,F,music_lover
u4490,46,F,online_shopper
u8819,24,M,sports_fan
u2570,31,M,music_lover
u8143,47,M,music_lover
u8300,19,M,music_lover
u9940,30,F,online_shopper
u1479,25,F,music_lover
u4984,45,M,sports_fan
u6578,48,F,traveler
u5172,29,M,sports_fan
u8466,30,M,online_shopper
u5695,20,F,traveler
u9157,48,M,online_shopper
u8408,46,M,online_shopper
u8111,36,M,traveler
u4480,49,M,online_shopper
u9443,47,F,sports_fan
u7135,29,M,traveler
u8905,38,M,online_shopper
u7525,47,M,music_lover
u7466,19,M,sports_fan
u5362,37,M,traveler
u2156,35,F,traveler
u8076,33,M,online_shopper
u2953,49,F,traveler
u9785,45,F,traveler
u5680,26,M,online_shopper
u2397,39,F,music_lover
u7874,34,F,sports_fan
u1762,42,F,sports_fan
u3837,41,F,traveler
u6155,35,M,traveler
u8878,36,M,traveler
u4645,24,M,music_lover
u9829,21,F,music_lover
u9449,25,M,online_shopper
u6988,18,M,music_lover
u2041,27,F,music_lover
u1215,21,M,music_lover
u6989,34,M,sports_fan
u4380,24,M,traveler
u8851,42,M,sports_fan
u8056,18,F,music_lover
u9075,33,M,traveler
