request_id,user_id,adslot_id,timestamp,floor_price,win_price
req007578,u7000,s03,2025-08-20 12:06:17,3.75,5.21
req007579,u7410,s03,2025-08-20 12:06:18,2.57,0.0
req007580,u4778,s02,2025-08-20 12:06:19,2.0,2.38
req007581,u5858,s03,2025-08-20 12:06:20,0.92,2.39
req007582,u4262,s02,2025-08-20 12:06:21,4.19,0.0
req007583,u8965,s01,2025-08-20 12:06:22,1.26,1.81
req007584,u7892,s04,2025-08-20 12:06:23,2.82,4.8
req007585,u9254,s01,2025-08-20 12:06:24,3.37,4.48
req007586,u3336,s02,2025-08-20 12:06:25,3.85,4.03
req007587,u6742,s04,2025-08-20 12:06:26,0.88,2.45
req007588,u3103,s04,2025-08-20 12:06:27,0.55,1.43
req007589,u4997,s04,2025-08-20 12:06:28,3.68,0.0
req007590,u9306,s02,2025-08-20 12:06:29,2.54,3.79
req007591,u2564,s01,2025-08-20 12:06:30,1.32,3.23
req007592,u6618,s04,2025-08-20 12:06:31,4.92,0.0
req007593,u5614,s04,2025-08-20 12:06:32,4.06,5.14
req007594,u8754,s02,2025-08-20 12:06:33,3.1,4.73
req007595,u6031,s04,2025-08-20 12:06:34,3.66,4.34
req007596,u4435,s02,2025-08-20 12:06:35,1.2,2.66
req007597,u3801,s04,2025-08-20 12:06:36,4.83,5.12
req007598,u6837,s03,2025-08-20 12:06:37,4.98,6.78
req007599,u6331,s01,2025-08-20 12:06:38,3.42,0.0
req007600,u8335,s01,2025-08-20 12:06:39,3.51,3.99
req007601,u6796,s02,2025-08-20 12:06:40,3.67,4.34
req007602,u6126,s01,2025-08-20 12:06:41,3.5,0.0
req007603,u4897,s02,2025-08-20 12:06:42,2.47,4.39
req007604,u9670,s02,2025-08-20 12:06:43,2.93,3.32
req007605,u4754,s03,2025-08-20 12:06:44,1.77,0.0
req007606,u6936,s03,2025-08-20 12:06:45,2.51,3.09
req007607,u1511,s02,2025-08-20 12:06:46,2.46,3.66
req007608,u8136,s04,2025-08-20 12:06:47,1.8,3.76
req007609,u6643,s04,2025-08-20 12:06:48,4.04,5.45
req007610,u5136,s02,2025-08-20 12:06:49,2.34,2.66
req007611,u2178,s03,2025-08-20 12:06:50,2.98,4.5
req007612,u4093,s02,2025-08-20 12:06:51,1.2,2.11
req007613,u1494,s04,2025-08-20 12:06:52,2.64,4.63
req007614,u8724,s04,2025-08-20 12:06:53,3.93,5.22
req007615,u5491,s01,2025-08-20 12:06:54,2.5,3.61
req007616,u5117,s02,2025-08-20 12:06:55,3.01,4.17
req007617,u5069,s02,2025-08-20 12:06:56,3.66,0.0
req007618,u3089,s02,2025-08-20 12:06:57,2.25,3.57
req007619,u8945,s03,2025-08-20 12:06:58,2.09,3.58
req007620,u3165,s02,2025-08-20 12:06:59,0.89,0.0
req007621,u1043,s01,2025-08-20 12:07:00,3.12,3.37
req007622,u4043,s02,2025-08-20 12:07:01,3.68,0.0
req007623,u3240,s01,2025-08-20 12:07:02,3.12,3.47
req007624,u4040,s03,2025-08-20 12:07:03,1.78,0.0
req007625,u3022,s03,2025-08-20 12:07:04,1.68,2.35
req007626,u3367,s03,2025-08-20 12:07:05,1.22,0.0
req007627,u4849,s02,2025-08-20 12:07:06,0.71,0.0
req007628,u8419,s02,2025-08-20 12:07:07,2.42,3.43
req007629,u1135,s02,2025-08-20 12:07:08,1.22,0.0
req007630,u4763,s02,2025-08-20 12:07:09,3.61,4.3
req007631,u3557,s01,2025-08-20 12:07:10,4.83,0.0
req007632,u3260,s03,2025-08-20 12:07:11,0.83,0.0
req007633,u9606,s01,2025-08-20 12:07:12,4.52,5.03
req007634,u9217,s01,2025-08-20 12:07:13,3.46,5.32
req007635,u9744,s03,2025-08-20 12:07:14,4.37,4.53
req007636,u8764,s01,2025-08-20 12:07:15,1.2,3.08
req007637,u1969,s03,2025-08-20 12:07:16,4.58,6.4
req007638,u3965,s01,2025-08-20 12:07:17,4.81,0.0
req007639,u8107,s04,2025-08-20 12:07:18,4.58,5.98
req007640,u1497,s04,2025-08-20 12:07:19,4.03,0.0
req007641,u1948,s02,2025-08-20 12:07:20,0.91,0.0
req007642,u6769,s02,2025-08-20 12:07:21,1.49,1.65
req007643,u3276,s01,2025-08-20 12:07:22,4.61,5.14
req007644,u2001,s01,2025-08-20 12:07:23,1.53,3.49
req007645,u7938,s01,2025-08-20 12:07:24,2.06,3.88
req007646,u2878,s04,2025-08-20 12:07:25,0.73,2.66
req007647,u1499,s01,2025-08-20 12:07:26,3.33,0.0
req007648,u9589,s03,2025-08-20 12:07:27,3.03,0.0
req007649,u5706,s01,2025-08-20 12:07:28,4.83,0.0
req007650,u2789,s01,2025-08-20 12:07:29,4.52,6.51
req007651,u1396,s01,2025-08-20 12:07:30,2.78,0.0
req007652,u7321,s02,2025-08-20 12:07:31,3.24,0.0
req007653,u9121,s01,2025-08-20 12:07:32,2.36,2.58
req007654,u8764,s01,2025-08-20 12:07:33,1.1,2.28
req007655,u8569,s02,2025-08-20 12:07:34,4.41,0.0
req007656,u6525,s02,2025-08-20 12:07:35,2.97,4.65
req007657,u4082,s01,2025-08-20 12:07:36,2.41,3.12
req007658,u3285,s02,2025-08-20 12:07:37,0.81,0.0
req007659,u4968,s04,2025-08-20 12:07:38,3.49,0.0
req007660,u7436,s01,2025-08-20 12:07:39,2.3,3.23
req007661,u4140,s04,2025-08-20 12:07:40,1.64,2.28
req007662,u8935,s01,2025-08-20 12:07:41,4.45,0.0
req007663,u8709,s02,2025-08-20 12:07:42,1.33,1.5
req007664,u4367,s02,2025-08-20 12:07:43,2.82,0.0
req007665,u7604,s04,2025-08-20 12:07:44,4.08,4.32
req007666,u5841,s03,2025-08-20 12:07:45,4.32,4.46
req007667,u3382,s04,2025-08-20 12:07:46,4.18,5.28
req007668,u2905,s01,2025-08-20 12:07:47,4.53,0.0
req007669,u8245,s02,2025-08-20 12:07:48,1.14,0.0
req007670,u9952,s04,2025-08-20 12:07:49,4.73,6.01
req007671,u6482,s01,2025-08-20 12:07:50,0.55,0.0
req007672,u8721,s04,2025-08-20 12:07:51,1.65,0.0
req007673,u3628,s02,2025-08-20 12:07:52,0.88,1.56
req007674,u3773,s01,2025-08-20 12:07:53,4.75,0.0
req007675,u9434,s04,2025-08-20 12:07:54,2.41,4.08
req007676,u1316,s02,2025-08-20 12:07:55,1.92,3.71
req007677,u5373,s03,2025-08-20 12:07:56,1.25,1.62
req007678,u4661,s03,2025-08-20 12:07:57,1.2,1.4
req007679,u7488,s04,2025-08-20 12:07:58,3.26,3.97
req007680,u2470,s04,2025-08-20 12:07:59,0.71,0.0
req007681,u8192,s01,2025-08-20 12:08:00,3.17,4.62
req007682,u5829,s01,2025-08-20 12:08:01,3.99,5.05
req007683,u4067,s01,2025-08-20 12:08:02,3.2,4.23
req007684,u4472,s02,2025-08-20 12:08:03,4.22,4.61
req007685,u1868,s02,2025-08-20 12:08:04,1.69,0.0
req007686,u9768,s01,2025-08-20 12:08:05,0.85,0.0
req007687,u8140,s02,2025-08-20 12:08:06,3.74,4.51
req007688,u2455,s04,2025-08-20 12:08:07,4.23,6.15
req007689,u2353,s01,2025-08-20 12:08:08,2.76,0.0
req007690,u9560,s03,2025-08-20 12:08:09,4.19,4.94
req007691,u1877,s03,2025-08-20 12:08:10,2.56,3.78
req007692,u9829,s04,2025-08-20 12:08:11,1.39,1.6
req007693,u2703,s01,2025-08-20 12:08:12,2.63,2.85
req007694,u8774,s01,2025-08-20 12:08:13,1.47,2.38
req007695,u5905,s04,2025-08-20 12:08:14,2.62,3.87
req007696,u6228,s01,2025-08-20 12:08:15,1.16,1.97
req007697,u6392,s03,2025-08-20 12:08:16,1.34,1.78
req007698,u3145,s02,2025-08-20 12:08:17,4.47,5.97
req007699,u8364,s02,2025-08-20 12:08:18,1.02,1.39
req007700,u6243,s03,2025-08-20 12:08:19,1.51,2.88
req007701,u4259,s02,2025-08-20 12:08:20,4.98,6.9
req007702,u9123,s01,2025-08-20 12:08:21,3.09,4.08
req007703,u1159,s02,2025-08-20 12:08:22,3.14,3.62
req007704,u1395,s04,2025-08-20 12:08:23,4.3,6.0
req007705,u5118,s02,2025-08-20 12:08:24,2.86,3.92
req007706,u2816,s01,2025-08-20 12:08:25,1.5,0.0
req007707,u1554,s03,2025-08-20 12:08:26,2.4,4.25
req007708,u3839,s04,2025-08-20 12:08:27,3.9,5.37
req007709,u4284,s01,2025-08-20 12:08:28,4.43,5.35
req007710,u4591,s03,2025-08-20 12:08:29,1.73,0.0
req007711,u7334,s03,2025-08-20 12:08:30,1.68,2.95
req007712,u3623,s01,2025-08-20 12:08:31,1.97,0.0
req007713,u7196,s01,2025-08-20 12:08:32,3.18,0.0
req007714,u5692,s03,2025-08-20 12:08:33,1.75,2.17
req007715,u2290,s03,2025-08-20 12:08:34,4.52,5.36
req007716,u2125,s02,2025-08-20 12:08:35,4.9,6.13
req007717,u7424,s01,2025-08-20 12:08:36,3.56,0.0
req007718,u3062,s01,2025-08-20 12:08:37,4.87,6.09
req007719,u9040,s01,2025-08-20 12:08:38,1.8,0.0
req007720,u8724,s01,2025-08-20 12:08:39,4.17,0.0
req007721,u1810,s04,2025-08-20 12:08:40,3.55,4.77
req007722,u4997,s04,2025-08-20 12:08:41,1.68,3.19
req007723,u4815,s01,2025-08-20 12:08:42,1.93,2.23
req007724,u2163,s03,2025-08-20 12:08:43,2.7,2.94
req007725,u4669,s01,2025-08-20 12:08:44,4.06,4.44
req007726,u8002,s02,2025-08-20 12:08:45,4.43,0.0
req007727,u5229,s01,2025-08-20 12:08:46,3.35,4.96
req007728,u1338,s01,2025-08-20 12:08:47,3.75,3.97
req007729,u4995,s04,2025-08-20 12:08:48,1.69,2.22
req007730,u8074,s03,2025-08-20 12:08:49,3.83,4.41
req007731,u6363,s02,2025-08-20 12:08:50,3.22,0.0
req007732,u8380,s03,2025-08-20 12:08:51,1.5,0.0
req007733,u2235,s02,2025-08-20 12:08:52,4.78,6.11
req007734,u7937,s03,2025-08-20 12:08:53,2.81,0.0
req007735,u9645,s03,2025-08-20 12:08:54,4.08,4.94
req007736,u9509,s02,2025-08-20 12:08:55,2.87,3.35
req007737,u9018,s02,2025-08-20 12:08:56,4.7,5.65
req007738,u3419,s04,2025-08-20 12:08:57,1.14,0.0
req007739,u4629,s03,2025-08-20 12:08:58,2.96,0.0
req007740,u2180,s02,2025-08-20 12:08:59,0.61,0.0
req007741,u1492,s04,2025-08-20 12:09:00,1.39,2.79
req007742,u2235,s03,2025-08-20 12:09:01,1.76,3.35
req007743,u1638,s03,2025-08-20 12:09:02,2.63,2.97
req007744,u2364,s03,2025-08-20 12:09:03,4.19,5.65
req007745,u9883,s01,2025-08-20 12:09:04,2.6,2.71
req007746,u6712,s02,2025-08-20 12:09:05,3.03,4.51
req007747,u6776,s02,2025-08-20 12:09:06,4.66,0.0
req007748,u5449,s04,2025-08-20 12:09:07,3.9,0.0
req007749,u1184,s03,2025-08-20 12:09:08,0.73,2.09
req007750,u7141,s02,2025-08-20 12:09:09,1.29,2.28
req007751,u8944,s03,2025-08-20 12:09:10,0.67,1.03
req007752,u5250,s01,2025-08-20 12:09:11,0.81,2.36
req007753,u5693,s03,2025-08-20 12:09:12,2.02,2.26
req007754,u9454,s03,2025-08-20 12:09:13,3.78,5.58
req007755,u8963,s04,2025-08-20 12:09:14,1.6,0.0
req007756,u1374,s01,2025-08-20 12:09:15,2.27,3.84
req007757,u4613,s03,2025-08-20 12:09:16,2.27,3.78
req007758,u2406,s04,2025-08-20 12:09:17,3.16,0.0
req007759,u9143,s03,2025-08-20 12:09:18,4.52,0.0
req007760,u2597,s03,2025-08-20 12:09:19,4.92,6.45
req007761,u8924,s03,2025-08-20 12:09:20,3.22,0.0
req007762,u5385,s04,2025-08-20 12:09:21,2.77,0.0
req007763,u8922,s02,2025-08-20 12:09:22,3.57,3.8
req007764,u5765,s02,2025-08-20 12:09:23,3.51,5.49
req007765,u1365,s01,2025-08-20 12:09:24,2.86,0.0
req007766,u8769,s01,2025-08-20 12:09:25,3.82,5.55
req007767,u3991,s04,2025-08-20 12:09:26,2.71,3.78
req007768,u4993,s01,2025-08-20 12:09:27,4.98,0.0
req007769,u3335,s02,2025-08-20 12:09:28,0.72,0.0
req007770,u9616,s04,2025-08-20 12:09:29,2.49,0.0
req007771,u7062,s02,2025-08-20 12:09:30,2.29,0.0
req007772,u4323,s03,2025-08-20 12:09:31,3.97,0.0
req007773,u4845,s02,2025-08-20 12:09:32,1.36,0.0
req007774,u8921,s04,2025-08-20 12:09:33,2.45,3.92
req007775,u5070,s02,2025-08-20 12:09:34,3.64,5.14
req007776,u7497,s01,2025-08-20 12:09:35,3.21,4.89
req007777,u3398,s01,2025-08-20 12:09:36,2.95,3.54
req007778,u4257,s03,2025-08-20 12:09:37,2.46,0.0
req007779,u1404,s01,2025-08-20 12:09:38,3.88,4.69
req007780,u6419,s04,2025-08-20 12:09:39,3.41,5.03
req007781,u8285,s01,2025-08-20 12:09:40,4.44,6.0
req007782,u7574,s04,2025-08-20 12:09:41,3.8,4.89
req007783,u3472,s02,2025-08-20 12:09:42,1.13,1.98
req007784,u1821,s02,2025-08-20 12:09:43,3.29,5.23
req007785,u8570,s02,2025-08-20 12:09:44,0.7,1.59
req007786,u3729,s01,2025-08-20 12:09:45,2.24,3.79
req007787,u7322,s04,2025-08-20 12:09:46,2.35,0.0
req007788,u7656,s01,2025-08-20 12:09:47,4.35,5.23
req007789,u4973,s01,2025-08-20 12:09:48,1.31,2.0
req007790,u3001,s03,2025-08-20 12:09:49,3.4,4.72
req007791,u9734,s04,2025-08-20 12:09:50,1.37,0.0
req007792,u6988,s04,2025-08-20 12:09:51,4.77,0.0
req007793,u9203,s03,2025-08-20 12:09:52,2.88,0.0
req007794,u6563,s02,2025-08-20 12:09:53,3.69,0.0
req007795,u3837,s01,2025-08-20 12:09:54,3.41,5.04
req007796,u2659,s01,2025-08-20 12:09:55,1.87,3.83
req007797,u9537,s03,2025-08-20 12:09:56,4.56,4.94
req007798,u8133,s04,2025-08-20 12:09:57,3.32,5.08
req007799,u3326,s01,2025-08-20 12:09:58,2.8,0.0
req007800,u7053,s03,2025-08-20 12:09:59,2.88,3.98
req007801,u4632,s03,2025-08-20 12:10:00,4.51,4.81
req007802,u6867,s04,2025-08-20 12:10:01,0.77,2.38
req007803,u7388,s01,2025-08-20 12:10:02,2.25,2.98
req007804,u4501,s01,2025-08-20 12:10:03,4.29,6.04
req007805,u5322,s03,2025-08-20 12:10:04,0.67,1.07
req007806,u9804,s02,2025-08-20 12:10:05,3.38,4.83
req007807,u9060,s01,2025-08-20 12:10:06,2.31,2.98
req007808,u5619,s02,2025-08-20 12:10:07,1.42,2.01
req007809,u4045,s04,2025-08-20 12:10:08,3.25,3.45
req007810,u3191,s04,2025-08-20 12:10:09,4.24,0.0
req007811,u5166,s04,2025-08-20 12:10:10,2.6,3.62
req007812,u4339,s01,2025-08-20 12:10:11,1.16,0.0
req007813,u5785,s02,2025-08-20 12:10:12,1.88,2.72
req007814,u1939,s03,2025-08-20 12:10:13,4.92,5.14
req007815,u4291,s03,2025-08-20 12:10:14,1.0,1.53
req007816,u5160,s01,2025-08-20 12:10:15,1.22,2.25
req007817,u3335,s03,2025-08-20 12:10:16,4.96,6.6
req007818,u7326,s02,2025-08-20 12:10:17,4.47,0.0
req007819,u3560,s02,2025-08-20 12:10:18,3.68,5.55
req007820,u7705,s02,2025-08-20 12:10:19,1.18,2.26
req007821,u4631,s03,2025-08-20 12:10:20,1.58,2.45
req007822,u6031,s02,2025-08-20 12:10:21,1.31,0.0
req007823,u5172,s01,2025-08-20 12:10:22,3.34,0.0
req007824,u5907,s01,2025-08-20 12:10:23,2.29,4.2
req007825,u4445,s03,2025-08-20 12:10:24,0.72,2.65
req007826,u1104,s03,2025-08-20 12:10:25,1.81,0.0
req007827,u5114,s01,2025-08-20 12:10:26,4.37,4.83
req007828,u2826,s01,2025-08-20 12:10:27,4.08,5.19
req007829,u1298,s03,2025-08-20 12:10:28,3.39,5.05
req007830,u7071,s02,2025-08-20 12:10:29,0.88,2.54
req007831,u6050,s04,2025-08-20 12:10:30,4.47,5.87
req007832,u6526,s04,2025-08-20 12:10:31,2.91,3.91
req007833,u9680,s04,2025-08-20 12:10:32,2.73,0.0
req007834,u7387,s04,2025-08-20 12:10:33,4.7,0.0
req007835,u1178,s03,2025-08-20 12:10:34,0.54,1.41
req007836,u2149,s02,2025-08-20 12:10:35,3.0,4.63
req007837,u4693,s04,2025-08-20 12:10:36,4.06,4.59
req007838,u8429,s02,2025-08-20 12:10:37,0.79,0.0
req007839,u9033,s02,2025-08-20 12:10:38,2.11,3.02
req007840,u3770,s02,2025-08-20 12:10:39,4.9,6.08
req007841,u7381,s01,2025-08-20 12:10:40,1.45,3.13
req007842,u9179,s02,2025-08-20 12:10:41,2.89,3.7
req007843,u6193,s02,2025-08-20 12:10:42,3.86,5.0
req007844,u8110,s03,2025-08-20 12:10:43,2.26,2.89
req007845,u7621,s04,2025-08-20 12:10:44,2.34,4.03
req007846,u9803,s02,2025-08-20 12:10:45,0.78,2.37
req007847,u1386,s01,2025-08-20 12:10:46,1.36,3.02
req007848,u9050,s02,2025-08-20 12:10:47,4.46,0.0
req007849,u4189,s04,2025-08-20 12:10:48,4.18,4.39
req007850,u6072,s03,2025-08-20 12:10:49,1.87,2.9
req007851,u6545,s01,2025-08-20 12:10:50,2.22,2.58
req007852,u8524,s03,2025-08-20 12:10:51,2.48,3.86
req007853,u3037,s01,2025-08-20 12:10:52,2.06,2.75
req007854,u1381,s03,2025-08-20 12:10:53,3.44,0.0
req007855,u8604,s03,2025-08-20 12:10:54,0.56,2.13
req007856,u2712,s01,2025-08-20 12:10:55,4.46,4.68
req007857,u8504,s04,2025-08-20 12:10:56,1.85,2.93
req007858,u9401,s02,2025-08-20 12:10:57,4.43,4.76
req007859,u1363,s04,2025-08-20 12:10:58,2.54,3.7
req007860,u7688,s04,2025-08-20 12:10:59,3.99,0.0
req007861,u6761,s02,2025-08-20 12:11:00,4.22,5.47
req007862,u6303,s01,2025-08-20 12:11:01,1.86,2.84
req007863,u1613,s04,2025-08-20 12:11:02,3.38,4.01
req007864,u3817,s01,2025-08-20 12:11:03,3.23,3.39
req007865,u8002,s04,2025-08-20 12:11:04,2.64,0.0
req007866,u5970,s02,2025-08-20 12:11:05,2.61,3.97
req007867,u8804,s03,2025-08-20 12:11:06,1.87,3.62
req007868,u3198,s04,2025-08-20 12:11:07,1.9,3.39
req007869,u3187,s01,2025-08-20 12:11:08,2.97,4.77
req007870,u4304,s04,2025-08-20 12:11:09,0.65,2.52
req007871,u2258,s03,2025-08-20 12:11:10,4.7,0.0
req007872,u5283,s04,2025-08-20 12:11:11,3.42,4.37
req007873,u7752,s03,2025-08-20 12:11:12,2.5,0.0
req007874,u5804,s04,2025-08-20 12:11:13,0.78,2.21
req007875,u3527,s02,2025-08-20 12:11:14,3.34,0.0
req007876,u1755,s01,2025-08-20 12:11:15,0.58,1.44
req007877,u3485,s04,2025-08-20 12:11:16,3.56,0.0
req007878,u1208,s03,2025-08-20 12:11:17,0.83,2.68
req007879,u8307,s02,2025-08-20 12:11:18,3.45,0.0
req007880,u7464,s01,2025-08-20 12:11:19,2.33,3.5
req007881,u6870,s04,2025-08-20 12:11:20,3.48,5.01
req007882,u8985,s03,2025-08-20 12:11:21,1.12,1.25
req007883,u8054,s04,2025-08-20 12:11:22,1.03,2.22
req007884,u7466,s01,2025-08-20 12:11:23,1.61,3.12
req007885,u8457,s03,2025-08-20 12:11:24,2.35,0.0
req007886,u6718,s04,2025-08-20 12:11:25,1.64,0.0
req007887,u9555,s03,2025-08-20 12:11:26,0.87,0.0
req007888,u2321,s02,2025-08-20 12:11:27,1.96,2.55
req007889,u4385,s04,2025-08-20 12:11:28,3.68,3.81
req007890,u5905,s01,2025-08-20 12:11:29,3.12,0.0
req007891,u4736,s03,2025-08-20 12:11:30,4.83,6.34
req007892,u5854,s02,2025-08-20 12:11:31,2.46,3.2
req007893,u5440,s01,2025-08-20 12:11:32,2.0,2.91
req007894,u8594,s02,2025-08-20 12:11:33,3.62,4.79
req007895,u8239,s04,2025-08-20 12:11:34,2.35,0.0
req007896,u7228,s04,2025-08-20 12:11:35,3.28,3.59
req007897,u3758,s02,2025-08-20 12:11:36,4.76,5.06
req007898,u4799,s01,2025-08-20 12:11:37,2.75,4.68
req007899,u7500,s04,2025-08-20 12:11:38,2.74,3.48
req007900,u7304,s03,2025-08-20 12:11:39,3.99,4.58
req007901,u7682,s01,2025-08-20 12:11:40,3.9,4.09
req007902,u5059,s04,2025-08-20 12:11:41,2.82,3.25
req007903,u8314,s04,2025-08-20 12:11:42,0.79,1.71
req007904,u8003,s03,2025-08-20 12:11:43,4.91,5.66
req007905,u2961,s02,2025-08-20 12:11:44,2.2,3.11
req007906,u3978,s01,2025-08-20 12:11:45,1.93,3.37
req007907,u1085,s02,2025-08-20 12:11:46,4.92,6.24
req007908,u5275,s01,2025-08-20 12:11:47,4.42,5.46
req007909,u6791,s02,2025-08-20 12:11:48,1.99,3.64
req007910,u9087,s04,2025-08-20 12:11:49,1.89,3.62
req007911,u9143,s02,2025-08-20 12:11:50,3.74,4.96
req007912,u7718,s03,2025-08-20 12:11:51,2.0,2.32
req007913,u8895,s04,2025-08-20 12:11:52,1.63,2.5
req007914,u5138,s04,2025-08-20 12:11:53,4.91,0.0
req007915,u1934,s02,2025-08-20 12:11:54,3.05,0.0
req007916,u5137,s03,2025-08-20 12:11:55,3.93,5.24
req007917,u6711,s04,2025-08-20 12:11:56,3.71,3.93
req007918,u1499,s03,2025-08-20 12:11:57,3.9,0.0
req007919,u7486,s02,2025-08-20 12:11:58,4.57,4.71
req007920,u3730,s01,2025-08-20 12:11:59,2.75,4.65
req007921,u6717,s04,2025-08-20 12:12:00,3.89,5.38
req007922,u2393,s03,2025-08-20 12:12:01,4.09,4.48
req007923,u3036,s01,2025-08-20 12:12:02,4.76,5.71
req007924,u2422,s04,2025-08-20 12:12:03,3.71,4.18
req007925,u6684,s03,2025-08-20 12:12:04,4.52,4.64
req007926,u7112,s04,2025-08-20 12:12:05,0.93,1.77
req007927,u8025,s03,2025-08-20 12:12:06,1.07,2.4
req007928,u6625,s04,2025-08-20 12:12:07,1.21,3.12
req007929,u3907,s01,2025-08-20 12:12:08,1.15,2.71
req007930,u3306,s01,2025-08-20 12:12:09,0.89,1.43
req007931,u8456,s03,2025-08-20 12:12:10,1.05,0.0
req007932,u3039,s04,2025-08-20 12:12:11,4.98,0.0
req007933,u4105,s03,2025-08-20 12:12:12,1.72,2.46
req007934,u7639,s03,2025-08-20 12:12:13,2.65,3.74
req007935,u3355,s01,2025-08-20 12:12:14,4.2,0.0
req007936,u5233,s03,2025-08-20 12:12:15,1.03,0.0
req007937,u9993,s04,2025-08-20 12:12:16,1.93,2.39
req007938,u1176,s04,2025-08-20 12:12:17,1.22,2.9
req007939,u5362,s01,2025-08-20 12:12:18,0.78,1.2
req007940,u8101,s03,2025-08-20 12:12:19,4.82,5.47
req007941,u8886,s02,2025-08-20 12:12:20,4.36,0.0
req007942,u8693,s02,2025-08-20 12:12:21,4.46,5.66
req007943,u4584,s02,2025-08-20 12:12:22,4.41,0.0
req007944,u4261,s03,2025-08-20 12:12:23,1.2,1.53
req007945,u4878,s02,2025-08-20 12:12:24,4.03,0.0
req007946,u6565,s02,2025-08-20 12:12:25,3.78,0.0
req007947,u1881,s01,2025-08-20 12:12:26,4.66,5.95
req007948,u3473,s04,2025-08-20 12:12:27,1.49,0.0
req007949,u8598,s04,2025-08-20 12:12:28,2.36,0.0
req007950,u7330,s02,2025-08-20 12:12:29,1.83,3.72
req007951,u3569,s02,2025-08-20 12:12:30,1.66,3.07
req007952,u7312,s02,2025-08-20 12:12:31,3.44,5.08
req007953,u4305,s03,2025-08-20 12:12:32,1.24,0.0
req007954,u2772,s02,2025-08-20 12:12:33,2.59,0.0
req007955,u5329,s03,2025-08-20 12:12:34,3.41,4.34
req007956,u2470,s02,2025-08-20 12:12:35,1.09,0.0
req007957,u4743,s02,2025-08-20 12:12:36,1.66,0.0
req007958,u6192,s01,2025-08-20 12:12:37,4.85,5.64
req007959,u1557,s02,2025-08-20 12:12:38,4.08,4.8
req007960,u4161,s02,2025-08-20 12:12:39,3.55,4.9
req007961,u8384,s04,2025-08-20 12:12:40,4.35,0.0
req007962,u9583,s04,2025-08-20 12:12:41,0.56,1.65
req007963,u6134,s04,2025-08-20 12:12:42,0.53,1.53
req007964,u2333,s02,2025-08-20 12:12:43,1.19,1.48
req007965,u5911,s02,2025-08-20 12:12:44,2.73,4.11
req007966,u2161,s03,2025-08-20 12:12:45,3.06,4.54
req007967,u3893,s04,2025-08-20 12:12:46,1.01,1.48
req007968,u1258,s01,2025-08-20 12:12:47,0.83,2.37
req007969,u2095,s02,2025-08-20 12:12:48,4.23,0.0
req007970,u2212,s03,2025-08-20 12:12:49,2.59,4.36
req007971,u1399,s04,2025-08-20 12:12:50,4.97,0.0
req007972,u7305,s03,2025-08-20 12:12:51,1.53,1.96
req007973,u9088,s03,2025-08-20 12:12:52,3.41,0.0
req007974,u8970,s02,2025-08-20 12:12:53,4.12,5.08
req007975,u4770,s03,2025-08-20 12:12:54,4.43,0.0
req007976,u7844,s03,2025-08-20 12:12:55,1.88,3.64
req007977,u9921,s02,2025-08-20 12:12:56,1.37,2.4
req007978,u6231,s02,2025-08-20 12:12:57,1.52,0.0
req007979,u3865,s01,2025-08-20 12:12:58,3.5,5.15
req007980,u4858,s01,2025-08-20 12:12:59,2.85,3.36
req007981,u8451,s03,2025-08-20 12:13:00,3.2,0.0
req007982,u6080,s01,2025-08-20 12:13:01,0.59,0.81
req007983,u8605,s03,2025-08-20 12:13:02,2.26,0.0
req007984,u7810,s03,2025-08-20 12:13:03,1.9,2.11
req007985,u2999,s01,2025-08-20 12:13:04,4.39,6.34
req007986,u2893,s04,2025-08-20 12:13:05,3.99,4.4
req007987,u6476,s04,2025-08-20 12:13:06,2.43,4.17
req007988,u6607,s01,2025-08-20 12:13:07,3.34,4.04
req007989,u9707,s01,2025-08-20 12:13:08,0.71,0.0
req007990,u5637,s04,2025-08-20 12:13:09,3.37,3.55
req007991,u8826,s01,2025-08-20 12:13:10,0.94,1.5
req007992,u4127,s03,2025-08-20 12:13:11,3.71,0.0
req007993,u9310,s03,2025-08-20 12:13:12,3.08,0.0
req007994,u5971,s03,2025-08-20 12:13:13,1.85,0.0
req007995,u1159,s03,2025-08-20 12:13:14,2.17,0.0
req007996,u1052,s01,2025-08-20 12:13:15,0.91,1.97
req007997,u9509,s03,2025-08-20 12:13:16,1.95,0.0
req007998,u2821,s02,2025-08-20 12:13:17,4.85,5.15
req007999,u2228,s04,2025-08-20 12:13:18,2.69,0.0
req008000,u2017,s02,2025-08-20 12:13:19,2.63,4.48
req008001,u6840,s02,2025-08-20 12:13:20,3.33,5.14
req008002,u3313,s04,2025-08-20 12:13:21,2.68,3.06
req008003,u2492,s01,2025-08-20 12:13:22,2.1,3.6
req008004,u3751,s04,2025-08-20 12:13:23,1.13,2.11
req008005,u5333,s04,2025-08-20 12:13:24,3.34,5.31
req008006,u1341,s02,2025-08-20 12:13:25,3.87,4.08
req008007,u8840,s04,2025-08-20 12:13:26,4.65,5.64
req008008,u7932,s02,2025-08-20 12:13:27,0.51,1.15
req008009,u7756,s04,2025-08-20 12:13:28,0.8,2.28
req008010,u8894,s03,2025-08-20 12:13:29,4.55,4.86
req008011,u9566,s01,2025-08-20 12:13:30,3.34,0.0
req008012,u7196,s04,2025-08-20 12:13:31,4.81,6.1
req008013,u2661,s03,2025-08-20 12:13:32,2.44,4.34
